trans_date_trans_time,cc_num,merchant,category,amt,city
2020-07-13 23:57:54,3514897282719543,fraud_Leannon-Ward,food_dining,139.84,Farmington
2020-07-14 00:17:07,3579200383632826,fraud_Parisian and Sons,gas_transport,10.19,Boyd
2020-07-14 01:53:36,3579200383632826,"fraud_Christiansen, Goyette and Schamberger",gas_transport,10.04,Boyd
2020-07-14 22:44:11,3579200383632826,fraud_Parker-Kunde,personal_care,23.04,Boyd
2020-07-14 23:04:07,3579200383632826,fraud_Jast Ltd,shopping_net,967.23,Boyd
2020-07-14 23:08:09,3579200383632826,"fraud_Schmeler, Bashirian and Price",shopping_net,930.27,Boyd
2020-07-15 02:42:23,3579200383632826,fraud_Schmitt Inc,gas_transport,10.13,Boyd
2020-07-15 18:58:40,3579200383632826,fraud_Lemke-Gutmann,shopping_net,932.64,Boyd
2020-07-15 22:14:51,3579200383632826,fraud_Heathcote LLC,shopping_net,954.08,Boyd
2020-07-18 00:21:09,2454076758463217,"fraud_Rowe, Batz and Goodwin",grocery_pos,295.91,Remer
2020-07-18 01:48:20,2703186189652095,"fraud_Schultz, Simonis and Little",grocery_pos,335.98,Moravian Falls
2020-07-18 03:51:48,2703186189652095,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1097.18,Moravian Falls
2020-07-18 15:42:12,2703186189652095,fraud_Kihn-Fritsch,food_dining,110.12,Moravian Falls
2020-07-18 18:43:58,2454076758463217,fraud_Koepp-Parker,grocery_pos,275.16,Remer
2020-07-18 21:00:49,3534330126107879,fraud_Gottlieb-Hansen,personal_care,21.38,Bridger
2020-07-18 22:03:20,2454076758463217,fraud_Kuphal-Predovic,misc_net,828.22,Remer
2020-07-18 22:09:38,2454076758463217,"fraud_Zboncak, Rowe and Murazik",shopping_net,958.05,Remer
2020-07-18 22:10:31,3534330126107879,fraud_Kerluke-Abshire,shopping_net,988.18,Bridger
2020-07-18 22:31:56,2454076758463217,fraud_Conroy Ltd,shopping_pos,822.11,Remer
2020-07-18 23:01:36,2454076758463217,fraud_Bashirian Group,shopping_net,1133.57,Remer
2020-07-18 23:37:00,3534330126107879,"fraud_Quitzon, Green and Bashirian",shopping_pos,742.91,Bridger
2020-07-19 00:28:25,2454076758463217,fraud_Bernhard Inc,gas_transport,9.41,Remer
2020-07-19 01:07:05,2703186189652095,fraud_Koepp-Witting,grocery_pos,332.91,Moravian Falls
2020-07-19 01:07:40,3534330126107879,fraud_Wolf Inc,grocery_pos,353.79,Bridger
2020-07-19 02:10:34,4428780983793657331,"fraud_Osinski, Ledner and Leuschke",grocery_pos,316.6,Waukesha
2020-07-19 02:32:29,3534330126107879,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,306.87,Bridger
2020-07-19 02:35:09,4428780983793657331,fraud_Mraz-Herzog,gas_transport,11.61,Waukesha
2020-07-19 02:46:17,2703186189652095,fraud_Lemke-Gutmann,shopping_net,1114.79,Moravian Falls
2020-07-19 03:40:49,2454076758463217,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,306.75,Remer
2020-07-19 04:39:11,4428780983793657331,fraud_Kiehn Inc,grocery_pos,276.43,Waukesha
2020-07-19 11:12:34,2703186189652095,fraud_Gerlach Inc,shopping_net,981.45,Moravian Falls
2020-07-19 16:52:12,3534330126107879,"fraud_Reichert, Rowe and Mraz",shopping_net,1022.5,Bridger
2020-07-19 21:02:01,2703186189652095,"fraud_Hettinger, McCullough and Fay",home,218.12,Moravian Falls
2020-07-19 22:00:56,3534330126107879,fraud_Kuphal-Predovic,misc_net,779.4,Bridger
2020-07-19 22:05:33,4428780983793657331,"fraud_Reichert, Huels and Hoppe",shopping_net,1040.83,Waukesha
2020-07-19 22:13:25,3534330126107879,"fraud_Zboncak, Rowe and Murazik",shopping_net,857.24,Bridger
2020-07-19 22:15:59,2454076758463217,fraud_Beier-Hyatt,shopping_pos,795.09,Remer
2020-07-19 22:17:40,2703186189652095,"fraud_Cronin, Kshlerin and Weber",health_fitness,20.43,Moravian Falls
2020-07-19 22:21:21,3534330126107879,fraud_Heaney-Marquardt,entertainment,503.53,Bridger
2020-07-19 22:26:31,4428780983793657331,fraud_Klocko LLC,misc_net,890.68,Waukesha
2020-07-19 22:27:40,4428780983793657331,"fraud_Bernier, Volkman and Hoeger",misc_net,694.13,Waukesha
2020-07-19 22:32:39,2703186189652095,fraud_Gaylord-Powlowski,home,254.25,Moravian Falls
2020-07-19 22:33:45,3534330126107879,fraud_Beer-Jast,kids_pets,18.86,Bridger
2020-07-19 22:38:32,375534208663984,"fraud_Reichert, Shanahan and Hayes",shopping_net,1000.47,Doe Hill
2020-07-19 23:00:12,2454076758463217,fraud_Roob-Okuneva,health_fitness,23.34,Remer
2020-07-19 23:01:40,2454076758463217,fraud_Erdman-Ebert,personal_care,22.66,Remer
2020-07-19 23:02:31,375534208663984,fraud_Strosin-Cruickshank,grocery_pos,304.55,Doe Hill
2020-07-19 23:10:40,3534330126107879,fraud_Jast Ltd,shopping_net,843.65,Bridger
2020-07-19 23:15:44,2703186189652095,fraud_Ullrich Ltd,kids_pets,17.41,Moravian Falls
2020-07-19 23:25:55,3534330126107879,"fraud_Heathcote, Yost and Kertzmann",shopping_net,723.15,Bridger
2020-07-19 23:35:50,2703186189652095,fraud_Auer LLC,personal_care,16.5,Moravian Falls
2020-07-19 23:45:30,375534208663984,fraud_Kuhic LLC,shopping_net,1036.64,Doe Hill
2020-07-19 23:55:53,4428780983793657331,"fraud_Little, Gutmann and Lynch",shopping_net,1068.32,Waukesha
2020-07-20 00:00:52,2268221587779419,fraud_Mante Group,misc_net,707.11,Vancouver
2020-07-20 00:06:38,2268221587779419,"fraud_Towne, Greenholt and Koepp",shopping_net,967.39,Vancouver
2020-07-20 00:11:43,375534208663984,"fraud_Heller, Gutmann and Zieme",grocery_pos,325.81,Doe Hill
2020-07-20 00:57:49,4428780983793657331,"fraud_Tillman, Dickinson and Labadie",gas_transport,7.28,Waukesha
2020-07-20 00:57:58,4225990116481262579,"fraud_Olson, Becker and Koch",gas_transport,7.41,Honokaa
2020-07-20 01:36:36,4874017206859125,"fraud_Moen, Reinger and Murphy",grocery_pos,340.67,Lake Oswego
2020-07-20 03:05:18,375534208663984,fraud_Rutherford-Mertz,grocery_pos,302.77,Doe Hill
2020-07-20 03:05:54,375534208663984,"fraud_Swift, Bradtke and Marquardt",grocery_net,8.39,Doe Hill
2020-07-20 17:20:08,375534208663984,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,790.22,Doe Hill
2020-07-20 22:00:44,375534208663984,fraud_Beier-Hyatt,shopping_pos,768.27,Doe Hill
2020-07-20 22:02:50,375534208663984,"fraud_Huel, Hammes and Witting",grocery_pos,317.09,Doe Hill
2020-07-20 22:05:35,375534208663984,"fraud_Ruecker, Beer and Collier",shopping_net,1152.49,Doe Hill
2020-07-20 22:05:45,375534208663984,fraud_Durgan-Auer,misc_net,920.6,Doe Hill
2020-07-20 22:11:41,375534208663984,"fraud_Schoen, Nienow and Bauch",personal_care,19.19,Doe Hill
2020-07-20 22:12:37,4428780983793657331,fraud_O'Keefe-Hudson,grocery_pos,304.85,Waukesha
2020-07-20 22:14:53,4225990116481262579,"fraud_Ferry, Lynch and Kautzer",misc_net,866.99,Honokaa
2020-07-20 22:18:56,4225990116481262579,"fraud_Swaniawski, Lowe and Robel",shopping_pos,981.64,Honokaa
2020-07-20 22:33:01,4874017206859125,"fraud_Eichmann, Hayes and Treutel",travel,9.09,Lake Oswego
2020-07-20 22:36:33,4225990116481262579,"fraud_Labadie, Treutel and Bode",shopping_net,1055.28,Honokaa
2020-07-20 22:57:29,375534208663984,fraud_DuBuque LLC,grocery_pos,316.07,Doe Hill
2020-07-20 23:00:39,4428780983793657331,fraud_Boyer PLC,shopping_net,995.02,Waukesha
2020-07-20 23:05:14,4428780983793657331,"fraud_Kihn, Abernathy and Douglas",shopping_net,960.91,Waukesha
2020-07-20 23:10:36,4874017206859125,fraud_Erdman-Ebert,personal_care,21.48,Lake Oswego
2020-07-20 23:16:26,4225990116481262579,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,888.45,Honokaa
2020-07-20 23:35:37,4428780983793657331,fraud_Kerluke-Abshire,shopping_net,1076.88,Waukesha
2020-07-20 23:45:28,4874017206859125,fraud_Stark-Koss,home,274.01,Lake Oswego
2020-07-21 00:22:06,4874017206859125,fraud_Stamm-Rodriguez,misc_pos,7.09,Lake Oswego
2020-07-21 00:31:55,4874017206859125,"fraud_Koss, McLaughlin and Mayer",food_dining,118.54,Lake Oswego
2020-07-21 00:49:22,4797297220948468262,"fraud_Kuhic, Bins and Pfeffer",shopping_net,758.2,Oolitic
2020-07-21 01:43:05,2268221587779419,fraud_Friesen Inc,shopping_pos,694.91,Vancouver
2020-07-21 01:54:47,4874017206859125,fraud_Schmidt and Sons,shopping_net,952.53,Lake Oswego
2020-07-21 02:23:10,4797297220948468262,"fraud_Raynor, Reinger and Hagenes",gas_transport,10.86,Oolitic
2020-07-21 02:32:15,4797297220948468262,fraud_Rau and Sons,grocery_pos,310.49,Oolitic
2020-07-21 15:45:05,4225990116481262579,fraud_Kozey-Boehm,shopping_net,979.57,Honokaa
2020-07-21 22:24:16,4225990116481262579,fraud_Strosin-Cruickshank,grocery_pos,306.85,Honokaa
2020-07-21 22:28:19,4797297220948468262,fraud_Ruecker-Mayert,kids_pets,17.79,Oolitic
2020-07-21 22:59:02,4225990116481262579,fraud_Schamberger-O'Keefe,grocery_pos,293.98,Honokaa
2020-07-21 23:03:47,4797297220948468262,fraud_Beer-Jast,kids_pets,22.02,Oolitic
2020-07-21 23:09:48,4797297220948468262,"fraud_Cole, Hills and Jewess",home,262.82,Oolitic
2020-07-21 23:27:40,4797297220948468262,fraud_Lynch-Wisozk,home,230.51,Oolitic
2020-07-21 23:49:05,4225990116481262579,fraud_Durgan-Auer,misc_net,784.55,Honokaa
2020-07-21 23:50:40,4797297220948468262,"fraud_Wuckert, Wintheiser and Friesen",home,271.38,Oolitic
2020-07-21 23:54:26,4797297220948468262,fraud_Cruickshank-Mills,entertainment,547.99,Oolitic
2020-07-22 00:39:35,4797297220948468262,fraud_McCullough LLC,misc_pos,789.86,Oolitic
2020-07-22 00:45:20,4195740185974,fraud_Erdman-Kertzmann,gas_transport,12.4,Portland
2020-07-22 02:22:17,4195740185974,"fraud_Olson, Becker and Koch",gas_transport,9.31,Portland
2020-07-22 02:39:51,4797297220948468262,fraud_Torp-Labadie,gas_transport,8.81,Oolitic
2020-07-22 03:11:26,4195740185974,"fraud_Connelly, Reichert and Fritsch",gas_transport,8.2,Portland
2020-07-22 03:26:57,4195740185974,fraud_Bartoletti-Wunsch,gas_transport,7.65,Portland
2020-07-22 03:31:11,4195740185974,fraud_Kilback LLC,grocery_pos,314.36,Portland
2020-07-22 07:21:42,4797297220948468262,"fraud_Heller, Gutmann and Zieme",grocery_pos,353.17,Oolitic
2020-07-22 19:46:14,4797297220948468262,"fraud_Kling, Howe and Schneider",home,258.3,Oolitic
2020-07-22 22:36:12,4195740185974,"fraud_Rohan, White and Aufderhar",misc_net,897.8,Portland
2020-07-22 22:52:00,4195740185974,fraud_Jast Ltd,shopping_net,993.91,Portland
2020-07-22 23:26:45,4797297220948468262,"fraud_Bahringer, Osinski and Block",food_dining,132.1,Oolitic
2020-07-22 23:31:15,4195740185974,"fraud_Towne, Greenholt and Koepp",shopping_net,1078.15,Portland
2020-07-23 00:19:06,4961003488432306,fraud_Kuvalis Ltd,gas_transport,18.71,Cressona
2020-07-23 01:24:03,4961003488432306,fraud_Schmitt Inc,gas_transport,21.45,Cressona
2020-07-23 03:12:28,4195740185974,fraud_Koepp-Witting,grocery_pos,304.03,Portland
2020-07-23 11:53:38,4961003488432306,fraud_Koss and Sons,gas_transport,17.26,Cressona
2020-07-23 22:06:29,4195740185974,"fraud_Kerluke, Considine and Macejkovic",misc_net,716.45,Portland
2020-07-23 22:30:36,4961003488432306,fraud_Haley Group,misc_pos,49.79,Cressona
2020-07-23 23:05:05,4195740185974,fraud_Lemke-Gutmann,shopping_net,1042.2,Portland
2020-07-23 23:16:22,4961003488432306,"fraud_Daugherty, Pouros and Beahan",shopping_pos,750.68,Cressona
2020-07-23 23:30:23,4195740185974,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,865.11,Portland
2020-07-23 23:31:12,4961003488432306,"fraud_Kuhic, Bins and Pfeffer",shopping_net,943.97,Cressona
2020-07-24 02:50:18,4961003488432306,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,312.81,Cressona
2020-07-24 03:57:21,4961003488432306,fraud_Schamberger-O'Keefe,grocery_pos,308.05,Cressona
2020-07-24 22:38:53,4961003488432306,fraud_Ankunding LLC,shopping_net,1080.78,Cressona
2020-07-24 23:21:29,4961003488432306,fraud_Feil-Morar,health_fitness,16.91,Cressona
2020-07-24 23:25:25,4961003488432306,fraud_Torp-Lemke,misc_pos,52.89,Cressona
2020-07-25 00:03:55,38014427445058,"fraud_Tromp, Kerluke and Glover",grocery_net,13.51,Adams
2020-07-25 21:43:42,38014427445058,fraud_Jast Ltd,shopping_net,974.65,Adams
2020-07-25 23:06:21,38014427445058,fraud_Volkman Ltd,misc_net,794.73,Adams
2020-07-25 23:29:36,38014427445058,fraud_Mante Group,misc_net,782.49,Adams
2020-07-26 00:22:28,2222157926772399,fraud_Strosin-Cruickshank,grocery_pos,343.03,Trenton
2020-07-26 03:42:42,38014427445058,fraud_Barton Inc,grocery_pos,301.59,Adams
2020-07-26 17:35:56,2222157926772399,fraud_Bernhard-Lesch,food_dining,107.32,Trenton
2020-07-26 22:11:29,38014427445058,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1049.73,Adams
2020-07-26 22:20:19,38014427445058,fraud_Jast Ltd,shopping_net,959.52,Adams
2020-07-26 22:21:22,2222157926772399,"fraud_Armstrong, Walter and Gottlieb",food_dining,119.77,Trenton
2020-07-26 22:29:15,38014427445058,"fraud_Labadie, Treutel and Bode",shopping_net,1069.53,Adams
2020-07-26 22:46:36,2222157926772399,fraud_Berge-Ullrich,home,274.23,Trenton
2020-07-26 23:09:27,2222157926772399,fraud_Schoen-Quigley,kids_pets,19.0,Trenton
2020-07-26 23:21:08,38014427445058,"fraud_Rodriguez, Yost and Jenkins",misc_net,896.46,Adams
2020-07-26 23:25:09,38014427445058,fraud_Doyle Ltd,grocery_pos,299.97,Adams
2020-07-26 23:25:47,38014427445058,fraud_Zemlak Group,misc_net,650.86,Adams
2020-07-26 23:33:40,38014427445058,fraud_Kutch and Sons,grocery_pos,325.67,Adams
2020-07-27 00:45:56,30290551782700,fraud_Cole PLC,grocery_pos,280.58,Cadiz
2020-07-27 05:28:01,2222157926772399,fraud_Deckow-O'Conner,grocery_pos,371.84,Trenton
2020-07-27 21:20:53,4671727014157745,fraud_Block-Hauck,travel,5.26,Andrews
2020-07-27 22:00:28,2222157926772399,fraud_Kilback and Sons,entertainment,557.46,Trenton
2020-07-27 22:22:43,30290551782700,fraud_Kerluke-Abshire,shopping_net,995.0,Cadiz
2020-07-27 23:00:25,30290551782700,fraud_Macejkovic-Lesch,shopping_pos,951.91,Cadiz
2020-07-27 23:44:56,30290551782700,fraud_Conroy Ltd,shopping_pos,1141.38,Cadiz
2020-07-28 00:48:10,30290551782700,fraud_Cartwright-Harris,grocery_pos,269.01,Cadiz
2020-07-28 01:40:05,4671727014157745,"fraud_Streich, Hansen and Veum",gas_transport,20.09,Andrews
2020-07-28 01:46:15,30290551782700,fraud_Hudson-Ratke,grocery_pos,320.74,Cadiz
2020-07-28 01:55:24,4671727014157745,fraud_Kutch and Sons,grocery_pos,308.66,Andrews
2020-07-28 05:41:42,4671727014157745,fraud_Auer-Mosciski,grocery_pos,330.12,Andrews
2020-07-28 22:26:11,30290551782700,fraud_Volkman Ltd,misc_net,768.37,Cadiz
2020-07-28 22:38:43,30290551782700,fraud_Kerluke PLC,misc_net,789.41,Cadiz
2020-07-28 22:42:53,30290551782700,fraud_Lemke-Gutmann,shopping_net,1041.01,Cadiz
2020-07-28 23:00:12,4671727014157745,fraud_Miller-Hauck,grocery_pos,337.94,Andrews
2020-07-28 23:44:06,30290551782700,"fraud_Reichert, Rowe and Mraz",shopping_net,1106.41,Cadiz
2020-07-30 00:06:13,180011453250192,"fraud_Greenholt, Jacobi and Gleason",gas_transport,11.21,New Boston
2020-07-30 00:52:25,4352307151555405069,fraud_Luettgen PLC,gas_transport,7.84,Falls Church
2020-07-30 01:22:08,180011453250192,fraud_Kilback LLC,grocery_pos,291.8,New Boston
2020-07-30 10:07:12,180011453250192,"fraud_Schultz, Simonis and Little",grocery_pos,296.34,New Boston
2020-07-30 15:58:13,676173792455,fraud_Shields-Wunsch,health_fitness,19.02,Santa Monica
2020-07-30 22:07:21,4352307151555405069,fraud_Boyer-Reichert,shopping_net,1051.96,Falls Church
2020-07-30 22:15:02,676173792455,fraud_Corwin-Romaguera,travel,9.25,Santa Monica
2020-07-30 22:30:00,180011453250192,fraud_Lockman Ltd,grocery_pos,309.43,New Boston
2020-07-30 22:55:55,180011453250192,"fraud_Rodriguez, Yost and Jenkins",misc_net,853.47,New Boston
2020-07-30 23:20:10,4352307151555405069,fraud_Kuhic LLC,shopping_net,1153.43,Falls Church
2020-07-30 23:38:50,4352307151555405069,fraud_Macejkovic-Lesch,shopping_pos,975.25,Falls Church
2020-07-30 23:54:57,676173792455,fraud_Kassulke PLC,shopping_net,1130.56,Santa Monica
2020-07-31 00:48:52,4352307151555405069,fraud_Bradtke PLC,grocery_pos,283.96,Falls Church
2020-07-31 01:08:13,676173792455,fraud_Wolf Inc,grocery_pos,285.44,Santa Monica
2020-07-31 01:50:35,180011453250192,fraud_O'Keefe-Hudson,grocery_pos,310.79,New Boston
2020-07-31 03:03:27,180011453250192,fraud_Deckow-O'Conner,grocery_pos,302.23,New Boston
2020-07-31 03:43:07,4352307151555405069,fraud_Prohaska-Murray,gas_transport,7.0,Falls Church
2020-07-31 12:03:09,180011453250192,fraud_Dooley-Thompson,misc_net,780.45,New Boston
2020-07-31 22:46:43,676173792455,"fraud_Swaniawski, Lowe and Robel",shopping_pos,914.18,Santa Monica
2020-07-31 23:07:54,4352307151555405069,"fraud_Stehr, Jewess and Schimmel",misc_net,774.14,Falls Church
2020-07-31 23:08:01,676173792455,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,955.39,Santa Monica
2020-07-31 23:37:12,676173792455,fraud_Kuhn LLC,misc_net,720.24,Santa Monica
2020-07-31 23:49:08,676173792455,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,990.7,Santa Monica
2020-07-31 23:51:11,676173792455,fraud_Kuphal-Bartoletti,misc_net,931.63,Santa Monica
2020-08-01 03:04:03,3576281490078437,fraud_Kiehn Inc,grocery_pos,287.69,Williams
2020-08-01 22:21:51,3576281490078437,fraud_Heathcote LLC,shopping_net,975.35,Williams
2020-08-01 23:01:10,3576281490078437,fraud_Stamm-Witting,shopping_net,982.99,Williams
2020-08-01 23:26:46,3576281490078437,fraud_Klocko LLC,misc_net,710.75,Williams
2020-08-01 23:46:01,3576281490078437,fraud_Gleason-Macejkovic,shopping_net,941.23,Williams
2020-08-02 00:02:00,3577794103155425,"fraud_Gottlieb, Considine and Schultz",shopping_net,1034.33,Reynolds
2020-08-02 00:30:35,3577794103155425,fraud_Medhurst PLC,shopping_net,934.89,Reynolds
2020-08-02 00:36:13,3577794103155425,fraud_Beier-Hyatt,shopping_pos,957.05,Reynolds
2020-08-02 00:54:51,3577794103155425,"fraud_Haley, Jewess and Bechtelar",shopping_pos,920.68,Reynolds
2020-08-02 02:32:32,3577794103155425,fraud_Cartwright-Harris,grocery_pos,359.67,Reynolds
2020-08-02 02:53:29,3577794103155425,"fraud_Roob, Conn and Tremblay",shopping_pos,805.5,Reynolds
2020-08-02 02:54:42,3577794103155425,fraud_Bradtke PLC,grocery_pos,348.61,Reynolds
2020-08-02 20:24:16,3577794103155425,fraud_Stark-Batz,entertainment,596.85,Reynolds
2020-08-02 22:01:47,3576281490078437,fraud_Miller-Hauck,grocery_pos,275.75,Williams
2020-08-02 22:04:35,3576281490078437,fraud_Price Inc,shopping_net,1021.04,Williams
2020-08-02 22:30:14,3577794103155425,"fraud_Streich, Rolfson and Wilderman",kids_pets,19.63,Reynolds
2020-08-02 22:39:03,3577794103155425,"fraud_Schiller, Blanda and Johnson",home,241.34,Reynolds
2020-08-02 22:50:24,3577794103155425,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,17.29,Reynolds
2020-08-02 22:57:26,3577794103155425,"fraud_Turner, Ziemann and Lehner",food_dining,135.12,Reynolds
2020-08-02 23:28:50,3576281490078437,"fraud_Rippin, Kub and Mann",misc_net,850.64,Williams
2020-08-02 23:33:36,3576281490078437,"fraud_Goyette, Howell and Collier",shopping_pos,760.17,Williams
2020-08-03 00:39:40,4653879239169997,fraud_Barton Inc,grocery_pos,298.35,Smiths Grove
2020-08-03 00:41:02,3577794103155425,fraud_Lockman Ltd,grocery_pos,354.63,Reynolds
2020-08-03 00:42:24,4653879239169997,"fraud_Rohan, White and Aufderhar",misc_net,989.83,Smiths Grove
2020-08-03 00:51:44,4653879239169997,"fraud_Rippin, Kub and Mann",misc_net,684.27,Smiths Grove
2020-08-03 01:23:17,2358122155477959,fraud_VonRueden Group,grocery_net,5.6,Linthicum Heights
2020-08-03 01:35:25,4725837176265195730,"fraud_Schroeder, Hauck and Treutel",entertainment,532.58,Jay
2020-08-03 01:43:53,3577794103155425,fraud_Maggio-Fahey,misc_pos,684.31,Reynolds
2020-08-03 01:48:07,2358122155477959,fraud_Kiehn-Emmerich,grocery_pos,337.71,Linthicum Heights
2020-08-03 01:50:22,3577794103155425,fraud_Koelpin and Sons,misc_net,772.78,Reynolds
2020-08-03 02:19:40,4653879239169997,"fraud_Moen, Reinger and Murphy",grocery_pos,319.08,Smiths Grove
2020-08-03 02:30:27,4725837176265195730,fraud_Cormier LLC,shopping_net,987.01,Jay
2020-08-03 02:34:14,4725837176265195730,fraud_Kassulke PLC,shopping_net,906.2,Jay
2020-08-03 03:01:17,4653879239169997,fraud_Murray-Smitham,grocery_pos,301.61,Smiths Grove
2020-08-03 03:18:53,3577794103155425,fraud_Cole PLC,grocery_pos,332.09,Reynolds
2020-08-03 03:49:18,2358122155477959,fraud_Hills-Olson,grocery_net,9.69,Linthicum Heights
2020-08-03 08:32:04,4653879239169997,fraud_Hudson-Ratke,grocery_pos,308.32,Smiths Grove
2020-08-03 09:28:36,4725837176265195730,fraud_Cole PLC,grocery_pos,343.05,Jay
2020-08-03 12:52:43,4653879239169997,"fraud_Willms, Kris and Bergnaum",shopping_pos,790.4,Smiths Grove
2020-08-03 19:16:35,4725673654161314,fraud_Lemke-Gutmann,shopping_net,969.07,Orient
2020-08-03 22:22:52,2358122155477959,fraud_Kihn Inc,shopping_pos,1113.4,Linthicum Heights
2020-08-03 22:48:01,2358122155477959,fraud_Schmidt and Sons,shopping_net,1037.21,Linthicum Heights
2020-08-03 22:50:41,4653879239169997,fraud_Towne LLC,misc_pos,8.77,Smiths Grove
2020-08-03 23:01:00,4725837176265195730,"fraud_Schiller, Blanda and Johnson",home,292.85,Jay
2020-08-03 23:02:13,4725837176265195730,fraud_Roob-Okuneva,health_fitness,19.79,Jay
2020-08-03 23:09:37,4653879239169997,fraud_Stiedemann Inc,misc_pos,7.12,Smiths Grove
